Region,State,City,Year,Month,Temperature (°C)
East,Assam,Guwahati,2020,February,8.0
East,Assam,Guwahati,2020,March,26.7
East,Assam,Guwahati,2020,April,29.1
East,Assam,Guwahati,2020,May,27.4
East,Assam,Guwahati,2020,June,21.8
East,Assam,Guwahati,2020,July,13.1
East,Assam,Guwahati,2020,August,18.3
East,Assam,Guwahati,2020,September,30.9
East,Assam,Guwahati,2020,October,25.6
East,Assam,Guwahati,2020,November,35.7
East,Assam,Guwahati,2020,December,15.5
East,Assam,Guwahati,2021,January,8.4
East,Assam,Guwahati,2021,February,11.0
East,Assam,Guwahati,2021,March,9.6
East,Assam,Guwahati,2021,April,6.3
East,Assam,Guwahati,2021,May,26.3
East,Assam,Guwahati,2021,June,30.2
East,Assam,Guwahati,2021,July,25.6
East,Assam,Guwahati,2021,August,21.1
East,Assam,Guwahati,2021,September,16.2
East,Assam,Guwahati,2021,October,12.8
East,Assam,Guwahati,2021,November,24.3
East,Assam,Guwahati,2021,December,21.8
East,Assam,Guwahati,2022,January,23.9
East,Assam,Guwahati,2022,February,13.9
East,Assam,Guwahati,2022,March,16.8
East,Assam,Guwahati,2022,April,14.3
East,Assam,Guwahati,2022,May,28.4
East,Assam,Guwahati,2022,June,32.6
East,Assam,Guwahati,2022,July,12.0
East,Assam,Guwahati,2022,August,8.0
East,Assam,Guwahati,2022,September,19.7
East,Assam,Guwahati,2022,October,32.2
East,Assam,Guwahati,2022,November,11.7
East,Assam,Guwahati,2022,December,4.4
East,Assam,Guwahati,2023,January,21.6
East,Assam,Guwahati,2023,February,18.1
East,Assam,Guwahati,2023,March,9.0
East,Assam,Guwahati,2023,April,8.0
East,Assam,Guwahati,2023,May,36.4
East,Assam,Guwahati,2023,June,28.7
East,Assam,Guwahati,2023,July,28.6
East,Assam,Guwahati,2023,August,27.7
East,Assam,Guwahati,2023,September,19.2
East,Assam,Guwahati,2023,October,39.9
East,Assam,Guwahati,2023,November,19.7
East,Assam,Guwahati,2023,December,5.4
East,Assam,Silchar,2020,January,9.8
East,Assam,Silchar,2020,February,26.2
East,Assam,Silchar,2020,March,5.6
East,Assam,Silchar,2020,April,22.7
East,Assam,Silchar,2020,May,28.2
East,Assam,Silchar,2020,June,7.7
East,Assam,Silchar,2020,July,37.9
East,Assam,Silchar,2020,August,17.5
East,Assam,Silchar,2020,September,39.2
East,Assam,Silchar,2020,October,31.9
East,Assam,Silchar,2020,November,37.2
East,Assam,Silchar,2020,December,9.5
East,Assam,Silchar,2021,January,24.9
East,Assam,Silchar,2021,February,15.0
East,Assam,Silchar,2021,March,14.5
East,Assam,Silchar,2021,April,16.0
East,Assam,Silchar,2021,May,28.2
East,Assam,Silchar,2021,June,16.2
East,Assam,Silchar,2021,July,22.6
East,Assam,Silchar,2021,August,16.4
East,Assam,Silchar,2021,September,11.0
East,Assam,Silchar,2021,October,9.7
East,Assam,Silchar,2021,November,20.3
East,Assam,Silchar,2021,December,11.0
East,Assam,Silchar,2022,January,19.4
East,Assam,Silchar,2022,February,12.8
East,Assam,Silchar,2022,March,38.4
East,Assam,Silchar,2022,April,17.7
East,Assam,Silchar,2022,May,24.8
East,Assam,Silchar,2022,June,18.9
East,Assam,Silchar,2022,July,36.2
East,Assam,Silchar,2022,August,35.0
East,Assam,Silchar,2022,September,36.2
East,Assam,Silchar,2022,October,25.8
East,Assam,Silchar,2022,November,39.1
East,Assam,Silchar,2022,December,16.3
East,Assam,Silchar,2023,January,9.5
East,Assam,Silchar,2023,February,19.4
East,Assam,Silchar,2023,March,20.1
East,Assam,Silchar,2023,April,7.9
East,Assam,Silchar,2023,May,29.7
East,Assam,Silchar,2023,June,27.7
East,Assam,Silchar,2023,July,24.0
East,Assam,Silchar,2023,August,15.1
East,Assam,Silchar,2023,September,19.9
East,Assam,Silchar,2023,October,35.9
East,Assam,Silchar,2023,November,24.3
East,Assam,Silchar,2023,December,15.4
East,Assam,Dibrugarh,2020,January,28.6
East,Assam,Dibrugarh,2020,February,14.5
East,Assam,Dibrugarh,2020,March,37.5
East,Assam,Dibrugarh,2020,April,15.2
East,Assam,Dibrugarh,2020,May,32.5
East,Assam,Dibrugarh,2020,June,17.2
East,Assam,Dibrugarh,2020,July,22.4
East,Assam,Dibrugarh,2020,August,12.1
East,Assam,Dibrugarh,2020,September,32.4
East,Assam,Dibrugarh,2020,October,20.5
East,Assam,Dibrugarh,2020,November,34.2
East,Assam,Dibrugarh,2020,December,1.9
East,Assam,Dibrugarh,2021,January,6.9
East,Assam,Dibrugarh,2021,February,14.3
East,Assam,Dibrugarh,2021,March,37.5
East,Assam,Dibrugarh,2021,April,26.7
East,Assam,Dibrugarh,2021,May,31.2
East,Assam,Dibrugarh,2021,June,37.0
East,Assam,Dibrugarh,2021,July,12.9
East,Assam,Dibrugarh,2021,August,18.3
East,Assam,Dibrugarh,2021,September,5.2
East,Assam,Dibrugarh,2021,October,14.5
East,Assam,Dibrugarh,2021,November,18.0
East,Assam,Dibrugarh,2021,December,27.9
East,Assam,Dibrugarh,2022,January,14.3
East,Assam,Dibrugarh,2022,February,39.3
East,Assam,Dibrugarh,2022,March,19.0
East,Assam,Dibrugarh,2022,April,7.2
East,Assam,Dibrugarh,2022,May,6.2
East,Assam,Dibrugarh,2022,June,21.6
East,Assam,Dibrugarh,2022,July,27.0
East,Assam,Dibrugarh,2022,August,34.7
East,Assam,Dibrugarh,2022,September,10.9
East,Assam,Dibrugarh,2022,October,20.8
East,Assam,Dibrugarh,2022,November,11.5
East,Assam,Dibrugarh,2022,December,29.7
East,Assam,Dibrugarh,2023,January,27.5
East,Assam,Dibrugarh,2023,February,10.1
East,Assam,Dibrugarh,2023,March,7.4
East,Assam,Dibrugarh,2023,April,6.1
East,Assam,Dibrugarh,2023,May,29.2
East,Assam,Dibrugarh,2023,June,23.3
East,Assam,Dibrugarh,2023,July,8.9
East,Assam,Dibrugarh,2023,August,6.9
East,Assam,Dibrugarh,2023,September,29.5
East,Assam,Dibrugarh,2023,October,29.3
East,Assam,Dibrugarh,2023,November,15.3
East,Assam,Dibrugarh,2023,December,20.3
West,Rajasthan,Jaipur,2020,January,11.2
West,Rajasthan,Jaipur,2020,February,28.6
West,Rajasthan,Jaipur,2020,March,25.3
West,Rajasthan,Jaipur,2020,April,17.3
West,Rajasthan,Jaipur,2020,May,22.6
West,Rajasthan,Jaipur,2020,June,39.1
West,Rajasthan,Jaipur,2020,July,30.1
West,Rajasthan,Jaipur,2020,August,18.5
West,Rajasthan,Jaipur,2020,September,21.7
West,Rajasthan,Jaipur,2020,October,20.2
West,Rajasthan,Jaipur,2020,November,38.6
West,Rajasthan,Jaipur,2020,December,7.8
West,Rajasthan,Jaipur,2021,January,22.0
West,Rajasthan,Jaipur,2021,February,7.4
West,Rajasthan,Jaipur,2021,March,24.0
West,Rajasthan,Jaipur,2021,April,25.1
West,Rajasthan,Jaipur,2021,May,16.6
West,Rajasthan,Jaipur,2021,June,11.1
West,Rajasthan,Jaipur,2021,July,32.3
West,Rajasthan,Jaipur,2021,August,18.8
West,Rajasthan,Jaipur,2021,September,36.3
West,Rajasthan,Jaipur,2021,October,16.6
West,Rajasthan,Jaipur,2021,November,10.7
West,Rajasthan,Jaipur,2021,December,26.6
West,Rajasthan,Jaipur,2022,January,25.8
West,Rajasthan,Jaipur,2022,February,4.4
West,Rajasthan,Jaipur,2022,March,35.9
West,Rajasthan,Jaipur,2022,April,36.2
West,Rajasthan,Jaipur,2022,May,14.2
West,Rajasthan,Jaipur,2022,June,16.1
West,Rajasthan,Jaipur,2022,July,18.5
West,Rajasthan,Jaipur,2022,August,16.5
West,Rajasthan,Jaipur,2022,September,26.2
West,Rajasthan,Jaipur,2022,October,28.7
West,Rajasthan,Jaipur,2022,November,30.5
West,Rajasthan,Jaipur,2022,December,21.7
West,Rajasthan,Jaipur,2023,January,38.3
West,Rajasthan,Jaipur,2023,February,9.6
West,Rajasthan,Jaipur,2023,March,33.5
West,Rajasthan,Jaipur,2023,April,29.3
West,Rajasthan,Jaipur,2023,May,14.6
West,Rajasthan,Jaipur,2023,June,13.5
West,Rajasthan,Jaipur,2023,July,36.9
West,Rajasthan,Jaipur,2023,August,24.3
West,Rajasthan,Jaipur,2023,September,22.2
West,Rajasthan,Jaipur,2023,October,12.0
West,Rajasthan,Jaipur,2023,November,25.6
West,Rajasthan,Jaipur,2023,December,9.9
West,Rajasthan,Jodhpur,2020,January,16.9
West,Rajasthan,Jodhpur,2020,February,27.5
West,Rajasthan,Jodhpur,2020,March,25.4
West,Rajasthan,Jodhpur,2020,April,30.3
West,Rajasthan,Jodhpur,2020,May,33.7
West,Rajasthan,Jodhpur,2020,June,31.1
West,Rajasthan,Jodhpur,2020,July,23.8
West,Rajasthan,Jodhpur,2020,August,8.2
West,Rajasthan,Jodhpur,2020,September,35.2
West,Rajasthan,Jodhpur,2020,October,11.9
West,Rajasthan,Jodhpur,2020,November,39.5
West,Rajasthan,Jodhpur,2020,December,26.9
West,Rajasthan,Jodhpur,2021,January,16.0
West,Rajasthan,Jodhpur,2021,February,33.7
West,Rajasthan,Jodhpur,2021,March,31.4
West,Rajasthan,Jodhpur,2021,April,27.6
West,Rajasthan,Jodhpur,2021,May,25.7
West,Rajasthan,Jodhpur,2021,June,31.5
West,Rajasthan,Jodhpur,2021,July,6.7
West,Rajasthan,Jodhpur,2021,August,5.4
West,Rajasthan,Jodhpur,2021,September,13.9
West,Rajasthan,Jodhpur,2021,October,23.2
West,Rajasthan,Jodhpur,2021,November,21.2
West,Rajasthan,Jodhpur,2021,December,2.0
West,Rajasthan,Jodhpur,2022,January,12.5
West,Rajasthan,Jodhpur,2022,February,0.5
West,Rajasthan,Jodhpur,2022,March,39.1
West,Rajasthan,Jodhpur,2022,April,19.1
West,Rajasthan,Jodhpur,2022,May,7.4
West,Rajasthan,Jodhpur,2022,June,26.3
West,Rajasthan,Jodhpur,2022,July,11.2
West,Rajasthan,Jodhpur,2022,August,25.7
West,Rajasthan,Jodhpur,2022,September,13.5
West,Rajasthan,Jodhpur,2022,October,33.2
West,Rajasthan,Jodhpur,2022,November,13.1
West,Rajasthan,Jodhpur,2022,December,25.6
West,Rajasthan,Jodhpur,2023,January,12.1
West,Rajasthan,Jodhpur,2023,February,13.9
West,Rajasthan,Jodhpur,2023,March,21.5
West,Rajasthan,Jodhpur,2023,April,37.2
West,Rajasthan,Jodhpur,2023,May,30.6
West,Rajasthan,Jodhpur,2023,June,15.8
West,Rajasthan,Jodhpur,2023,July,5.1
West,Rajasthan,Jodhpur,2023,August,28.8
West,Rajasthan,Jodhpur,2023,September,31.5
West,Rajasthan,Jodhpur,2023,October,22.9
West,Rajasthan,Jodhpur,2023,November,16.7
West,Rajasthan,Jodhpur,2023,December,30.1
West,Rajasthan,Udaipur,2020,January,5.0
West,Rajasthan,Udaipur,2020,February,24.5
West,Rajasthan,Udaipur,2020,March,38.0
West,Rajasthan,Udaipur,2020,April,12.0
West,Rajasthan,Udaipur,2020,May,10.4
West,Rajasthan,Udaipur,2020,June,35.6
West,Rajasthan,Udaipur,2020,July,27.4
West,Rajasthan,Udaipur,2020,August,36.0
West,Rajasthan,Udaipur,2020,September,11.6
West,Rajasthan,Udaipur,2020,October,26.6
West,Rajasthan,Udaipur,2020,November,13.1
West,Rajasthan,Udaipur,2020,December,26.3
West,Rajasthan,Udaipur,2021,January,31.1
West,Rajasthan,Udaipur,2021,February,5.3
West,Rajasthan,Udaipur,2021,March,22.8
West,Rajasthan,Udaipur,2021,April,24.5
West,Rajasthan,Udaipur,2021,May,39.2
West,Rajasthan,Udaipur,2021,June,31.1
West,Rajasthan,Udaipur,2021,July,26.8
West,Rajasthan,Udaipur,2021,August,25.2
West,Rajasthan,Udaipur,2021,September,36.4
West,Rajasthan,Udaipur,2021,October,39.9
West,Rajasthan,Udaipur,2021,November,20.8
West,Rajasthan,Udaipur,2021,December,36.6
West,Rajasthan,Udaipur,2022,January,12.7
West,Rajasthan,Udaipur,2022,February,36.6
West,Rajasthan,Udaipur,2022,March,7.0
West,Rajasthan,Udaipur,2022,April,32.2
West,Rajasthan,Udaipur,2022,May,16.1
West,Rajasthan,Udaipur,2022,June,28.5
West,Rajasthan,Udaipur,2022,July,12.0
West,Rajasthan,Udaipur,2022,August,27.7
West,Rajasthan,Udaipur,2022,September,13.8
West,Rajasthan,Udaipur,2022,October,33.9
West,Rajasthan,Udaipur,2022,November,13.6
West,Rajasthan,Udaipur,2022,December,16.3
West,Rajasthan,Udaipur,2023,January,17.9
West,Rajasthan,Udaipur,2023,February,37.6
West,Rajasthan,Udaipur,2023,March,26.9
West,Rajasthan,Udaipur,2023,April,21.5
West,Rajasthan,Udaipur,2023,May,15.8
West,Rajasthan,Udaipur,2023,June,28.7
West,Rajasthan,Udaipur,2023,July,33.2
West,Rajasthan,Udaipur,2023,August,6.0
West,Rajasthan,Udaipur,2023,September,39.0
West,Rajasthan,Udaipur,2023,October,24.6
West,Rajasthan,Udaipur,2023,November,26.4
West,Rajasthan,Udaipur,2023,December,12.8
West,Gujarat,Ahmedabad,2020,January,25.2
West,Gujarat,Ahmedabad,2020,February,20.7
West,Gujarat,Ahmedabad,2020,March,31.9
West,Gujarat,Ahmedabad,2020,April,11.9
West,Gujarat,Ahmedabad,2020,May,12.9
West,Gujarat,Ahmedabad,2020,June,11.4
West,Gujarat,Ahmedabad,2020,July,20.7
West,Gujarat,Ahmedabad,2020,August,22.7
West,Gujarat,Ahmedabad,2020,September,25.4
West,Gujarat,Ahmedabad,2020,October,35.9
West,Gujarat,Ahmedabad,2020,November,16.6
West,Gujarat,Ahmedabad,2020,December,-1.6
West,Gujarat,Ahmedabad,2021,January,13.5
West,Gujarat,Ahmedabad,2021,February,11.0
West,Gujarat,Ahmedabad,2021,March,15.3
West,Gujarat,Ahmedabad,2021,April,25.9
West,Gujarat,Ahmedabad,2021,May,11.8
West,Gujarat,Ahmedabad,2021,June,14.2
West,Gujarat,Ahmedabad,2021,July,15.6
West,Gujarat,Ahmedabad,2021,August,30.8
West,Gujarat,Ahmedabad,2021,September,39.7
West,Gujarat,Ahmedabad,2021,October,23.7
West,Gujarat,Ahmedabad,2021,November,18.1
West,Gujarat,Ahmedabad,2021,December,7.3
West,Gujarat,Ahmedabad,2022,January,16.6
West,Gujarat,Ahmedabad,2022,February,5.5
West,Gujarat,Ahmedabad,2022,March,8.4
West,Gujarat,Ahmedabad,2022,April,30.5
West,Gujarat,Ahmedabad,2022,May,5.5
West,Gujarat,Ahmedabad,2022,June,14.9
West,Gujarat,Ahmedabad,2022,July,9.9
West,Gujarat,Ahmedabad,2022,August,29.6
West,Gujarat,Ahmedabad,2022,September,12.0
West,Gujarat,Ahmedabad,2022,October,8.3
West,Gujarat,Ahmedabad,2022,November,20.3
West,Gujarat,Ahmedabad,2022,December,13.3
West,Gujarat,Ahmedabad,2023,January,7.1
West,Gujarat,Ahmedabad,2023,February,38.0
West,Gujarat,Ahmedabad,2023,March,15.9
West,Gujarat,Ahmedabad,2023,April,10.5
West,Gujarat,Ahmedabad,2023,May,21.4
West,Gujarat,Ahmedabad,2023,June,23.1
West,Gujarat,Ahmedabad,2023,July,34.8
West,Gujarat,Ahmedabad,2023,August,35.2
West,Gujarat,Ahmedabad,2023,September,9.5
West,Gujarat,Ahmedabad,2023,October,27.1
West,Gujarat,Ahmedabad,2023,November,18.0
West,Gujarat,Ahmedabad,2023,December,21.6
West,Gujarat,Surat,2020,January,13.9
West,Gujarat,Surat,2020,February,-1.6
West,Gujarat,Surat,2020,March,25.0
West,Gujarat,Surat,2020,April,14.1
West,Gujarat,Surat,2020,May,19.8
West,Gujarat,Surat,2020,June,28.1
West,Gujarat,Surat,2020,July,8.6
West,Gujarat,Surat,2020,August,22.2
West,Gujarat,Surat,2020,September,10.5
West,Gujarat,Surat,2020,October,35.0
West,Gujarat,Surat,2020,November,28.3
West,Gujarat,Surat,2020,December,13.1
West,Gujarat,Surat,2021,January,32.3
West,Gujarat,Surat,2021,February,17.0
West,Gujarat,Surat,2021,March,38.5
West,Gujarat,Surat,2021,April,17.0
West,Gujarat,Surat,2021,May,21.2
West,Gujarat,Surat,2021,June,5.8
West,Gujarat,Surat,2021,July,9.4
West,Gujarat,Surat,2021,August,30.3
West,Gujarat,Surat,2021,September,28.3
West,Gujarat,Surat,2021,October,29.7
West,Gujarat,Surat,2021,November,10.2
West,Gujarat,Surat,2021,December,12.8
West,Gujarat,Surat,2022,January,4.6
West,Gujarat,Surat,2022,February,13.6
West,Gujarat,Surat,2022,March,32.6
West,Gujarat,Surat,2022,April,15.7
West,Gujarat,Surat,2022,May,9.8
West,Gujarat,Surat,2022,June,25.0
West,Gujarat,Surat,2022,July,23.5
West,Gujarat,Surat,2022,August,23.6
West,Gujarat,Surat,2022,September,8.5
West,Gujarat,Surat,2022,October,10.2
West,Gujarat,Surat,2022,November,33.4
West,Gujarat,Surat,2022,December,4.6
West,Gujarat,Surat,2023,January,30.5
West,Gujarat,Surat,2023,February,13.5
West,Gujarat,Surat,2023,March,10.1
West,Gujarat,Surat,2023,April,5.9
West,Gujarat,Surat,2023,May,37.1
West,Gujarat,Surat,2023,June,9.9
West,Gujarat,Surat,2023,July,32.7
West,Gujarat,Surat,2023,August,8.4
West,Gujarat,Surat,2023,September,12.1
West,Gujarat,Surat,2023,October,15.8
West,Gujarat,Surat,2023,November,15.9
West,Gujarat,Surat,2023,December,14.6
West,Gujarat,Vadodara,2020,January,22.3
West,Gujarat,Vadodara,2020,February,31.6
West,Gujarat,Vadodara,2020,March,17.0
West,Gujarat,Vadodara,2020,April,6.8
West,Gujarat,Vadodara,2020,May,23.3
West,Gujarat,Vadodara,2020,June,38.3
West,Gujarat,Vadodara,2020,July,24.6
West,Gujarat,Vadodara,2020,August,5.3
West,Gujarat,Vadodara,2020,September,11.9
West,Gujarat,Vadodara,2020,October,19.6
West,Gujarat,Vadodara,2020,November,21.7
West,Gujarat,Vadodara,2020,December,33.9
West,Gujarat,Vadodara,2021,January,6.5
West,Gujarat,Vadodara,2021,February,13.1
West,Gujarat,Vadodara,2021,March,21.5
West,Gujarat,Vadodara,2021,April,30.5
West,Gujarat,Vadodara,2021,May,25.3
West,Gujarat,Vadodara,2021,June,26.8
West,Gujarat,Vadodara,2021,July,18.9
West,Gujarat,Vadodara,2021,August,13.4
West,Gujarat,Vadodara,2021,September,19.2
West,Gujarat,Vadodara,2021,October,29.3
West,Gujarat,Vadodara,2021,November,15.9
West,Gujarat,Vadodara,2021,December,16.9
West,Gujarat,Vadodara,2022,January,13.3
West,Gujarat,Vadodara,2022,February,27.4
West,Gujarat,Vadodara,2022,March,24.1
West,Gujarat,Vadodara,2022,April,25.1
West,Gujarat,Vadodara,2022,May,29.5
West,Gujarat,Vadodara,2022,June,29.6
West,Gujarat,Vadodara,2022,July,37.3
West,Gujarat,Vadodara,2022,August,21.4
West,Gujarat,Vadodara,2022,September,28.1
West,Gujarat,Vadodara,2022,October,25.2
West,Gujarat,Vadodara,2022,November,5.5
West,Gujarat,Vadodara,2022,December,16.8
West,Gujarat,Vadodara,2023,January,28.4
West,Gujarat,Vadodara,2023,February,27.9
West,Gujarat,Vadodara,2023,March,10.0
West,Gujarat,Vadodara,2023,April,6.8
West,Gujarat,Vadodara,2023,May,10.4
West,Gujarat,Vadodara,2023,June,25.8
West,Gujarat,Vadodara,2023,July,23.3
West,Gujarat,Vadodara,2023,August,19.7
West,Gujarat,Vadodara,2023,September,25.5
West,Gujarat,Vadodara,2023,October,28.6
West,Gujarat,Vadodara,2023,November,26.1
West,Gujarat,Vadodara,2023,December,5.6
West,Goa,Panaji,2020,January,5.0
West,Goa,Panaji,2020,February,20.7
West,Goa,Panaji,2020,March,9.4
West,Goa,Panaji,2020,April,13.7
West,Goa,Panaji,2020,May,38.9
West,Goa,Panaji,2020,June,13.1
West,Goa,Panaji,2020,July,21.0
West,Goa,Panaji,2020,August,33.4
West,Goa,Panaji,2020,September,34.8
West,Goa,Panaji,2020,October,36.2
West,Goa,Panaji,2020,November,33.1
West,Goa,Panaji,2020,December,-3.0
West,Goa,Panaji,2021,January,10.2
West,Goa,Panaji,2021,February,22.8
West,Goa,Panaji,2021,March,30.4
West,Goa,Panaji,2021,April,8.3
West,Goa,Panaji,2021,May,7.7
West,Goa,Panaji,2021,June,30.9
West,Goa,Panaji,2021,July,37.7
West,Goa,Panaji,2021,August,16.3
West,Goa,Panaji,2021,September,36.9
West,Goa,Panaji,2021,October,15.3
West,Goa,Panaji,2021,November,21.7
West,Goa,Panaji,2021,December,29.6
West,Goa,Panaji,2022,January,23.0
West,Goa,Panaji,2022,February,21.5
West,Goa,Panaji,2022,March,8.5
West,Goa,Panaji,2022,April,15.9
West,Goa,Panaji,2022,May,31.3
West,Goa,Panaji,2022,June,7.9
West,Goa,Panaji,2022,July,34.4
West,Goa,Panaji,2022,August,21.5
West,Goa,Panaji,2022,September,18.2
West,Goa,Panaji,2022,October,14.2
West,Goa,Panaji,2022,November,19.7
West,Goa,Panaji,2022,December,18.6
West,Goa,Panaji,2023,January,30.2
West,Goa,Panaji,2023,February,18.6
West,Goa,Panaji,2023,March,34.3
West,Goa,Panaji,2023,April,21.2
West,Goa,Panaji,2023,May,5.4
West,Goa,Panaji,2023,June,16.4
West,Goa,Panaji,2023,July,6.3
West,Goa,Panaji,2023,August,24.7
West,Goa,Panaji,2023,September,36.3
West,Goa,Panaji,2023,October,9.2
West,Goa,Panaji,2023,November,30.1
West,Goa,Panaji,2023,December,38.6
West,Goa,Margao,2020,January,19.5
West,Goa,Margao,2020,February,7.9
West,Goa,Margao,2020,March,8.4
West,Goa,Margao,2020,April,10.8
West,Goa,Margao,2020,May,5.8
West,Goa,Margao,2020,June,13.6
West,Goa,Margao,2020,July,14.9
West,Goa,Margao,2020,August,27.4
West,Goa,Margao,2020,September,22.6
West,Goa,Margao,2020,October,10.7
West,Goa,Margao,2020,November,22.7
West,Goa,Margao,2020,December,20.0
West,Goa,Margao,2021,January,10.8
West,Goa,Margao,2021,February,8.3
West,Goa,Margao,2021,March,31.6
West,Goa,Margao,2021,April,34.9
West,Goa,Margao,2021,May,8.1
West,Goa,Margao,2021,June,30.2
West,Goa,Margao,2021,July,39.5
West,Goa,Margao,2021,August,7.2
West,Goa,Margao,2021,September,13.2
West,Goa,Margao,2021,October,12.7
West,Goa,Margao,2021,November,13.1
West,Goa,Margao,2021,December,15.7
West,Goa,Margao,2022,January,19.5
West,Goa,Margao,2022,February,28.3
West,Goa,Margao,2022,March,21.4
West,Goa,Margao,2022,April,12.1
West,Goa,Margao,2022,May,17.7
West,Goa,Margao,2022,June,23.8
West,Goa,Margao,2022,July,21.9
West,Goa,Margao,2022,August,14.1
West,Goa,Margao,2022,September,38.0
West,Goa,Margao,2022,October,20.4
West,Goa,Margao,2022,November,32.6
West,Goa,Margao,2022,December,36.9
West,Goa,Margao,2023,January,6.0
West,Goa,Margao,2023,February,13.7
West,Goa,Margao,2023,March,34.9
West,Goa,Margao,2023,April,24.6
West,Goa,Margao,2023,May,9.0
West,Goa,Margao,2023,June,38.9
West,Goa,Margao,2023,July,22.5
West,Goa,Margao,2023,August,8.5
West,Goa,Margao,2023,September,13.7
West,Goa,Margao,2023,October,7.5
West,Goa,Margao,2023,November,19.1
West,Goa,Margao,2023,December,3.6
West,Goa,Vasco da Gama,2020,January,25.7
West,Goa,Vasco da Gama,2020,February,29.3
West,Goa,Vasco da Gama,2020,March,33.7
West,Goa,Vasco da Gama,2020,April,32.1
West,Goa,Vasco da Gama,2020,May,18.1
West,Goa,Vasco da Gama,2020,June,12.5
West,Goa,Vasco da Gama,2020,July,10.0
West,Goa,Vasco da Gama,2020,August,38.4
West,Goa,Vasco da Gama,2020,September,9.8
West,Goa,Vasco da Gama,2020,October,6.0
West,Goa,Vasco da Gama,2020,November,22.1
West,Goa,Vasco da Gama,2020,December,20.8
West,Goa,Vasco da Gama,2021,January,10.3
West,Goa,Vasco da Gama,2021,February,33.2
West,Goa,Vasco da Gama,2021,March,30.1
West,Goa,Vasco da Gama,2021,April,12.8
West,Goa,Vasco da Gama,2021,May,10.9
West,Goa,Vasco da Gama,2021,June,10.8
West,Goa,Vasco da Gama,2021,July,34.9
West,Goa,Vasco da Gama,2021,August,37.1
West,Goa,Vasco da Gama,2021,September,14.1
West,Goa,Vasco da Gama,2021,October,32.1
West,Goa,Vasco da Gama,2021,November,33.0
West,Goa,Vasco da Gama,2021,December,7.3
West,Goa,Vasco da Gama,2022,January,9.7
West,Goa,Vasco da Gama,2022,February,18.7
West,Goa,Vasco da Gama,2022,March,13.6
West,Goa,Vasco da Gama,2022,April,17.9
West,Goa,Vasco da Gama,2022,May,27.0
West,Goa,Vasco da Gama,2022,June,32.0
West,Goa,Vasco da Gama,2022,July,25.4
West,Goa,Vasco da Gama,2022,August,13.8
West,Goa,Vasco da Gama,2022,September,34.6
West,Goa,Vasco da Gama,2022,October,33.2
West,Goa,Vasco da Gama,2022,November,32.1
West,Goa,Vasco da Gama,2022,December,31.9
West,Goa,Vasco da Gama,2023,January,36.8
West,Goa,Vasco da Gama,2023,February,24.0
West,Goa,Vasco da Gama,2023,March,22.3
West,Goa,Vasco da Gama,2023,April,32.4
West,Goa,Vasco da Gama,2023,May,18.8
West,Goa,Vasco da Gama,2023,June,37.3
West,Goa,Vasco da Gama,2023,July,9.7
West,Goa,Vasco da Gama,2023,August,21.2
West,Goa,Vasco da Gama,2023,September,27.4
West,Goa,Vasco da Gama,2023,October,10.0
West,Goa,Vasco da Gama,2023,November,8.4
West,Goa,Vasco da Gama,2023,December,-0.3
West,Maharashtra,Mumbai,2020,January,29.8
West,Maharashtra,Mumbai,2020,February,32.0
West,Maharashtra,Mumbai,2020,March,17.7
West,Maharashtra,Mumbai,2020,April,5.8
West,Maharashtra,Mumbai,2020,May,14.8
West,Maharashtra,Mumbai,2020,June,38.5
West,Maharashtra,Mumbai,2020,July,5.3
West,Maharashtra,Mumbai,2020,August,38.1
West,Maharashtra,Mumbai,2020,September,36.0
West,Maharashtra,Mumbai,2020,October,35.8
West,Maharashtra,Mumbai,2020,November,20.1
West,Maharashtra,Mumbai,2020,December,4.3
West,Maharashtra,Mumbai,2021,January,-3.2
West,Maharashtra,Mumbai,2021,February,8.9
West,Maharashtra,Mumbai,2021,March,29.2
West,Maharashtra,Mumbai,2021,April,36.8
West,Maharashtra,Mumbai,2021,May,8.6
West,Maharashtra,Mumbai,2021,June,16.9
West,Maharashtra,Mumbai,2021,July,25.5
West,Maharashtra,Mumbai,2021,August,13.1
West,Maharashtra,Mumbai,2021,September,32.4
West,Maharashtra,Mumbai,2021,October,26.8
West,Maharashtra,Mumbai,2021,November,37.8
West,Maharashtra,Mumbai,2021,December,31.5
West,Maharashtra,Mumbai,2022,January,12.6
West,Maharashtra,Mumbai,2022,February,38.3
West,Maharashtra,Mumbai,2022,March,33.5
West,Maharashtra,Mumbai,2022,April,33.6
West,Maharashtra,Mumbai,2022,May,35.1
West,Maharashtra,Mumbai,2022,June,29.0
West,Maharashtra,Mumbai,2022,July,20.8
West,Maharashtra,Mumbai,2022,August,7.7
West,Maharashtra,Mumbai,2022,September,9.2
West,Maharashtra,Mumbai,2022,October,15.6
West,Maharashtra,Mumbai,2022,November,22.5
West,Maharashtra,Mumbai,2022,December,19.7
West,Maharashtra,Mumbai,2023,January,36.7
West,Maharashtra,Mumbai,2023,February,7.6
West,Maharashtra,Mumbai,2023,March,11.4
West,Maharashtra,Mumbai,2023,April,12.1
West,Maharashtra,Mumbai,2023,May,38.9
West,Maharashtra,Mumbai,2023,June,20.2
West,Maharashtra,Mumbai,2023,July,32.9
West,Maharashtra,Mumbai,2023,August,17.0
West,Maharashtra,Mumbai,2023,September,8.4
